Measurement_Date,Env_ID,Value,Variable,Units
2011-02-26 09:00:00,X_Plots,1.016,Water_Input,mm
2011-02-26 09:20:00,X_Plots,0.762,Water_Input,mm
2011-02-26 09:40:00,X_Plots,3.048,Water_Input,mm
2011-02-26 10:00:00,X_Plots,3.302,Water_Input,mm
2011-02-26 10:20:00,X_Plots,2.032,Water_Input,mm
2011-02-26 10:40:00,X_Plots,0.762,Water_Input,mm
2011-02-26 11:00:00,X_Plots,0.762,Water_Input,mm
2011-02-26 11:20:00,X_Plots,0.762,Water_Input,mm
2011-02-26 11:40:00,X_Plots,0.762,Water_Input,mm
2011-02-26 12:00:00,X_Plots,0.508,Water_Input,mm
2011-02-26 12:20:00,X_Plots,0.762,Water_Input,mm
2011-02-26 12:40:00,X_Plots,0.254,Water_Input,mm
2011-02-26 13:20:00,X_Plots,0.508,Water_Input,mm
2011-02-26 14:00:00,X_Plots,0.508,Water_Input,mm
2011-02-26 14:20:00,X_Plots,1.27,Water_Input,mm
2011-02-26 14:40:00,X_Plots,0.762,Water_Input,mm
2011-02-26 15:00:00,X_Plots,0.254,Water_Input,mm
2011-02-26 15:20:00,X_Plots,0.254,Water_Input,mm
2011-03-03 08:20:00,X_Plots,0.254,Water_Input,mm
2011-03-04 14:40:00,X_Plots,0.254,Water_Input,mm
2011-03-07 04:40:00,X_Plots,0.254,Water_Input,mm
2011-03-07 05:40:00,X_Plots,0.254,Water_Input,mm
2011-03-07 06:00:00,X_Plots,0.254,Water_Input,mm
2011-03-07 06:20:00,X_Plots,0.254,Water_Input,mm
2011-03-07 07:20:00,X_Plots,0.508,Water_Input,mm
2011-03-07 08:00:00,X_Plots,0.254,Water_Input,mm
2011-03-07 08:20:00,X_Plots,0.508,Water_Input,mm
2011-03-07 08:40:00,X_Plots,0.254,Water_Input,mm
2011-03-07 09:00:00,X_Plots,0.254,Water_Input,mm
2011-03-07 10:20:00,X_Plots,0.254,Water_Input,mm
2011-03-07 11:00:00,X_Plots,0.762,Water_Input,mm
2011-03-07 11:20:00,X_Plots,0.254,Water_Input,mm
2011-03-07 11:40:00,X_Plots,0.508,Water_Input,mm
2011-03-07 12:00:00,X_Plots,1.524,Water_Input,mm
2011-03-07 12:20:00,X_Plots,0.254,Water_Input,mm
2011-03-07 13:20:00,X_Plots,0.254,Water_Input,mm
2011-03-07 14:20:00,X_Plots,0.508,Water_Input,mm
2011-03-07 14:40:00,X_Plots,0.254,Water_Input,mm
2011-03-07 15:20:00,X_Plots,0.254,Water_Input,mm
2011-03-20 20:40:00,X_Plots,0.254,Water_Input,mm
2011-03-20 23:00:00,X_Plots,0.254,Water_Input,mm
2011-03-20 23:40:00,X_Plots,0.508,Water_Input,mm
2011-03-21 00:00:00,X_Plots,0.254,Water_Input,mm
2011-03-21 00:20:00,X_Plots,0.254,Water_Input,mm
2011-03-21 00:40:00,X_Plots,1.016,Water_Input,mm
2011-03-21 01:00:00,X_Plots,1.27,Water_Input,mm
2011-03-21 01:20:00,X_Plots,1.016,Water_Input,mm
2011-03-21 01:40:00,X_Plots,0.508,Water_Input,mm
2011-03-21 02:00:00,X_Plots,0.508,Water_Input,mm
2011-03-21 02:20:00,X_Plots,0.762,Water_Input,mm
2011-03-21 02:40:00,X_Plots,2.54,Water_Input,mm
2011-03-21 03:00:00,X_Plots,5.842,Water_Input,mm
2011-03-21 03:20:00,X_Plots,1.27,Water_Input,mm
2011-03-21 03:40:00,X_Plots,1.524,Water_Input,mm
2011-03-21 04:00:00,X_Plots,1.27,Water_Input,mm
2011-03-21 04:20:00,X_Plots,1.27,Water_Input,mm
2011-03-21 04:40:00,X_Plots,1.778,Water_Input,mm
2011-03-21 05:00:00,X_Plots,1.778,Water_Input,mm
2011-03-21 05:20:00,X_Plots,1.524,Water_Input,mm
2011-03-21 05:40:00,X_Plots,3.048,Water_Input,mm
2011-03-21 06:00:00,X_Plots,0.762,Water_Input,mm
2011-03-21 06:20:00,X_Plots,1.016,Water_Input,mm
2011-03-21 06:40:00,X_Plots,1.524,Water_Input,mm
2011-03-21 07:00:00,X_Plots,0.762,Water_Input,mm
2011-03-21 07:20:00,X_Plots,0.762,Water_Input,mm
2011-03-21 07:40:00,X_Plots,0.762,Water_Input,mm
2011-03-21 09:20:00,X_Plots,0.254,Water_Input,mm
2011-03-21 10:40:00,X_Plots,0.254,Water_Input,mm
2011-03-21 19:20:00,X_Plots,0.762,Water_Input,mm
2011-03-21 19:40:00,X_Plots,0.508,Water_Input,mm
2011-03-21 20:00:00,X_Plots,1.778,Water_Input,mm
2011-03-21 20:20:00,X_Plots,0.254,Water_Input,mm
2011-03-21 20:40:00,X_Plots,0.254,Water_Input,mm
2011-03-24 00:40:00,X_Plots,0.508,Water_Input,mm
2011-03-24 01:00:00,X_Plots,1.524,Water_Input,mm
2011-03-24 01:20:00,X_Plots,1.778,Water_Input,mm
2011-03-24 01:40:00,X_Plots,1.778,Water_Input,mm
2011-03-24 02:00:00,X_Plots,1.524,Water_Input,mm
2011-03-24 02:20:00,X_Plots,2.286,Water_Input,mm
2011-03-24 02:40:00,X_Plots,2.032,Water_Input,mm
2011-03-24 03:00:00,X_Plots,1.016,Water_Input,mm
2011-03-24 03:20:00,X_Plots,0.508,Water_Input,mm
2011-03-24 03:40:00,X_Plots,0.254,Water_Input,mm
2011-03-25 06:20:00,X_Plots,0.254,Water_Input,mm
2011-03-25 08:00:00,X_Plots,0.254,Water_Input,mm
2011-03-25 08:20:00,X_Plots,0.508,Water_Input,mm
2011-03-25 08:40:00,X_Plots,0.508,Water_Input,mm
2011-03-25 14:20:00,X_Plots,0.508,Water_Input,mm
2011-03-25 14:40:00,X_Plots,1.016,Water_Input,mm
2011-03-25 15:00:00,X_Plots,1.016,Water_Input,mm
2011-03-25 15:20:00,X_Plots,0.762,Water_Input,mm
2011-03-25 15:40:00,X_Plots,0.762,Water_Input,mm
2011-03-25 16:00:00,X_Plots,0.508,Water_Input,mm
2011-03-25 16:20:00,X_Plots,0.254,Water_Input,mm
2011-03-26 16:40:00,X_Plots,0.254,Water_Input,mm
2011-03-27 10:40:00,X_Plots,0.254,Water_Input,mm
2011-03-27 15:20:00,X_Plots,0.254,Water_Input,mm
2011-03-27 16:00:00,X_Plots,0.254,Water_Input,mm
2011-03-27 16:40:00,X_Plots,0.254,Water_Input,mm
2011-04-08 02:40:00,X_Plots,0.254,Water_Input,mm
2011-04-08 09:40:00,X_Plots,0.508,Water_Input,mm
2011-04-09 05:20:00,X_Plots,0.508,Water_Input,mm
2011-04-09 05:40:00,X_Plots,1.524,Water_Input,mm
2011-04-09 06:00:00,X_Plots,0.762,Water_Input,mm
2011-04-09 06:20:00,X_Plots,0.254,Water_Input,mm
2011-04-09 07:00:00,X_Plots,0.254,Water_Input,mm
2011-04-09 09:20:00,X_Plots,0.254,Water_Input,mm
2011-04-20 06:00:00,X_Plots,0.254,Water_Input,mm
2011-04-24 21:00:00,X_Plots,0.254,Water_Input,mm
2011-05-08 11:20:00,X_Plots,0.254,Water_Input,mm
2011-05-08 14:00:00,X_Plots,0.254,Water_Input,mm
2011-05-08 16:00:00,X_Plots,0.254,Water_Input,mm
2011-05-09 14:40:00,X_Plots,0.254,Water_Input,mm
2011-05-10 06:20:00,X_Plots,0.254,Water_Input,mm
2011-05-10 16:00:00,X_Plots,0.254,Water_Input,mm
2011-05-14 10:20:00,X_Plots,0.254,Water_Input,mm
2011-05-14 12:20:00,X_Plots,0.254,Water_Input,mm
2011-05-14 13:20:00,X_Plots,0.254,Water_Input,mm
2011-05-15 15:20:00,X_Plots,0.508,Water_Input,mm
2011-05-15 15:40:00,X_Plots,0.254,Water_Input,mm
2011-05-15 16:00:00,X_Plots,1.016,Water_Input,mm
2011-05-15 16:20:00,X_Plots,2.032,Water_Input,mm
2011-05-15 16:40:00,X_Plots,1.27,Water_Input,mm
2011-05-17 14:00:00,X_Plots,0.254,Water_Input,mm
2011-05-17 15:00:00,X_Plots,0.254,Water_Input,mm
2011-05-17 17:00:00,X_Plots,0.254,Water_Input,mm
2011-05-18 08:40:00,X_Plots,0.508,Water_Input,mm
2011-05-18 09:00:00,X_Plots,0.762,Water_Input,mm
2011-05-18 09:20:00,X_Plots,0.508,Water_Input,mm
2011-05-18 09:40:00,X_Plots,1.016,Water_Input,mm
2011-05-18 10:00:00,X_Plots,0.254,Water_Input,mm
2011-05-18 10:20:00,X_Plots,0.508,Water_Input,mm
2011-05-18 10:40:00,X_Plots,0.254,Water_Input,mm
2011-05-18 11:20:00,X_Plots,0.508,Water_Input,mm
2011-05-18 11:40:00,X_Plots,1.524,Water_Input,mm
2011-05-18 12:00:00,X_Plots,0.254,Water_Input,mm
2011-05-18 14:00:00,X_Plots,0.254,Water_Input,mm
2011-05-29 11:00:00,X_Plots,0.254,Water_Input,mm
2011-05-29 12:00:00,X_Plots,0.254,Water_Input,mm
2011-05-29 15:00:00,X_Plots,0.762,Water_Input,mm
2011-06-06 05:40:00,X_Plots,0.508,Water_Input,mm
2011-06-06 06:00:00,X_Plots,0.508,Water_Input,mm
2011-06-06 06:20:00,X_Plots,0.508,Water_Input,mm
2011-06-06 07:00:00,X_Plots,0.254,Water_Input,mm
2011-07-31 12:00:00,X_Plots,0.254,Water_Input,mm
2011-07-31 12:20:00,X_Plots,0.508,Water_Input,mm
2011-07-31 14:00:00,X_Plots,0.254,Water_Input,mm
2011-09-10 17:00:00,X_Plots,0.508,Water_Input,mm
2011-09-18 09:40:00,X_Plots,0.254,Water_Input,mm
2011-09-19 14:20:00,X_Plots,0.254,Water_Input,mm
2011-09-22 11:40:00,X_Plots,0.254,Water_Input,mm
2011-09-23 13:40:00,X_Plots,0.254,Water_Input,mm
2011-10-04 15:00:00,X_Plots,0.508,Water_Input,mm
2011-10-04 19:20:00,X_Plots,0.508,Water_Input,mm
2011-10-04 20:00:00,X_Plots,0.254,Water_Input,mm
2011-10-05 16:20:00,X_Plots,0.254,Water_Input,mm
2011-10-05 16:40:00,X_Plots,0.508,Water_Input,mm
2011-10-05 17:00:00,X_Plots,1.016,Water_Input,mm
2011-10-05 17:20:00,X_Plots,1.524,Water_Input,mm
2011-10-05 17:40:00,X_Plots,1.524,Water_Input,mm
2011-10-05 18:00:00,X_Plots,1.016,Water_Input,mm
2011-10-05 18:20:00,X_Plots,0.508,Water_Input,mm
2011-10-05 18:40:00,X_Plots,0.508,Water_Input,mm
2011-10-05 19:00:00,X_Plots,0.254,Water_Input,mm
2011-10-05 19:20:00,X_Plots,0.254,Water_Input,mm
2011-10-05 20:00:00,X_Plots,0.508,Water_Input,mm
2011-10-05 20:20:00,X_Plots,2.032,Water_Input,mm
2011-10-05 20:40:00,X_Plots,2.032,Water_Input,mm
2011-10-05 21:00:00,X_Plots,0.254,Water_Input,mm
2011-10-05 21:20:00,X_Plots,2.032,Water_Input,mm
2011-10-05 21:40:00,X_Plots,3.302,Water_Input,mm
2011-10-05 22:00:00,X_Plots,3.302,Water_Input,mm
2011-10-05 22:20:00,X_Plots,3.81,Water_Input,mm
2011-10-05 22:40:00,X_Plots,2.794,Water_Input,mm
2011-10-05 23:00:00,X_Plots,1.524,Water_Input,mm
2011-10-05 23:20:00,X_Plots,2.54,Water_Input,mm
2011-10-05 23:40:00,X_Plots,1.778,Water_Input,mm
2011-10-06 00:00:00,X_Plots,0.508,Water_Input,mm
2011-10-06 06:20:00,X_Plots,0.254,Water_Input,mm
2011-10-16 13:40:00,X_Plots,0.254,Water_Input,mm
2011-10-19 11:20:00,X_Plots,0.254,Water_Input,mm
2011-10-25 10:00:00,X_Plots,0.254,Water_Input,mm
2011-10-25 14:40:00,X_Plots,0.254,Water_Input,mm
2011-11-04 14:40:00,X_Plots,0.508,Water_Input,mm
2011-11-04 15:00:00,X_Plots,0.508,Water_Input,mm
2011-11-04 15:20:00,X_Plots,0.254,Water_Input,mm
2011-11-04 15:40:00,X_Plots,1.27,Water_Input,mm
2011-11-04 16:00:00,X_Plots,2.286,Water_Input,mm
2011-11-04 16:20:00,X_Plots,0.508,Water_Input,mm
2011-11-04 16:40:00,X_Plots,1.016,Water_Input,mm
2011-11-04 17:00:00,X_Plots,1.016,Water_Input,mm
2011-11-04 20:40:00,X_Plots,0.508,Water_Input,mm
2011-11-04 21:00:00,X_Plots,1.524,Water_Input,mm
2011-11-04 21:40:00,X_Plots,0.254,Water_Input,mm
2011-11-05 02:40:00,X_Plots,0.254,Water_Input,mm
2011-11-06 17:20:00,X_Plots,0.254,Water_Input,mm
2011-11-06 17:40:00,X_Plots,0.254,Water_Input,mm
2011-11-06 18:00:00,X_Plots,0.254,Water_Input,mm
2011-11-06 18:20:00,X_Plots,0.762,Water_Input,mm
2011-11-06 18:40:00,X_Plots,2.286,Water_Input,mm
2011-11-06 19:00:00,X_Plots,1.524,Water_Input,mm
2011-11-06 19:20:00,X_Plots,0.762,Water_Input,mm
2011-11-12 11:00:00,X_Plots,0.254,Water_Input,mm
2011-11-12 11:20:00,X_Plots,0.508,Water_Input,mm
2011-11-12 11:40:00,X_Plots,1.016,Water_Input,mm
2011-11-12 12:00:00,X_Plots,0.762,Water_Input,mm
2011-11-12 13:00:00,X_Plots,0.254,Water_Input,mm
2011-11-12 13:20:00,X_Plots,0.254,Water_Input,mm
2011-11-12 15:20:00,X_Plots,0.254,Water_Input,mm
2011-11-12 23:20:00,X_Plots,0.254,Water_Input,mm
2011-11-13 00:20:00,X_Plots,0.254,Water_Input,mm
2011-11-13 01:40:00,X_Plots,0.254,Water_Input,mm
2011-11-13 02:00:00,X_Plots,0.508,Water_Input,mm
2011-11-13 02:20:00,X_Plots,0.254,Water_Input,mm
2011-11-16 16:20:00,X_Plots,0.254,Water_Input,mm
2011-11-20 12:00:00,X_Plots,0.254,Water_Input,mm
2011-11-20 13:00:00,X_Plots,0.254,Water_Input,mm
2011-11-20 21:40:00,X_Plots,0.762,Water_Input,mm
2011-11-20 22:00:00,X_Plots,0.254,Water_Input,mm
2011-11-20 22:20:00,X_Plots,0.254,Water_Input,mm
2011-11-20 22:40:00,X_Plots,0.254,Water_Input,mm
2011-11-20 23:00:00,X_Plots,2.794,Water_Input,mm
2011-11-20 23:20:00,X_Plots,0.762,Water_Input,mm
2011-11-20 23:40:00,X_Plots,1.778,Water_Input,mm
2011-11-21 00:00:00,X_Plots,1.27,Water_Input,mm
2011-11-21 00:20:00,X_Plots,1.016,Water_Input,mm
2011-11-21 00:40:00,X_Plots,2.794,Water_Input,mm
2011-11-21 01:00:00,X_Plots,7.874,Water_Input,mm
2011-11-21 01:20:00,X_Plots,0.762,Water_Input,mm
2011-11-21 01:40:00,X_Plots,0.508,Water_Input,mm
2011-11-21 02:00:00,X_Plots,0.254,Water_Input,mm
2011-11-21 03:00:00,X_Plots,0.254,Water_Input,mm
2011-11-21 03:20:00,X_Plots,0.254,Water_Input,mm
2011-11-21 03:40:00,X_Plots,0.254,Water_Input,mm
2011-11-21 04:00:00,X_Plots,0.254,Water_Input,mm
2011-11-21 04:40:00,X_Plots,0.762,Water_Input,mm
2011-11-21 12:40:00,X_Plots,0.254,Water_Input,mm
2011-11-25 12:00:00,X_Plots,0.254,Water_Input,mm
2011-12-11 14:40:00,X_Plots,0.254,Water_Input,mm
2011-12-12 16:20:00,X_Plots,0.254,Water_Input,mm
2011-12-12 16:40:00,X_Plots,0.508,Water_Input,mm
2011-12-12 17:00:00,X_Plots,0.508,Water_Input,mm
2011-12-12 17:20:00,X_Plots,0.254,Water_Input,mm
2011-12-12 17:40:00,X_Plots,0.508,Water_Input,mm
2011-12-12 18:00:00,X_Plots,0.508,Water_Input,mm
2011-12-12 18:20:00,X_Plots,0.508,Water_Input,mm
2011-12-12 18:40:00,X_Plots,0.508,Water_Input,mm
2011-12-12 19:00:00,X_Plots,0.254,Water_Input,mm
2011-12-12 19:20:00,X_Plots,0.508,Water_Input,mm
2011-12-12 19:40:00,X_Plots,0.508,Water_Input,mm
2011-12-12 20:00:00,X_Plots,0.254,Water_Input,mm
2011-12-12 20:20:00,X_Plots,0.254,Water_Input,mm
2011-12-12 20:40:00,X_Plots,0.508,Water_Input,mm
2011-12-12 21:00:00,X_Plots,0.254,Water_Input,mm
2011-12-12 21:40:00,X_Plots,0.254,Water_Input,mm
2011-12-12 23:40:00,X_Plots,2.032,Water_Input,mm
2011-12-13 01:40:00,X_Plots,0.254,Water_Input,mm
2011-12-15 08:00:00,X_Plots,0.254,Water_Input,mm
2011-12-16 01:00:00,X_Plots,0.508,Water_Input,mm
2011-12-16 01:20:00,X_Plots,0.254,Water_Input,mm
2011-12-17 21:40:00,X_Plots,0.508,Water_Input,mm
2011-12-17 22:00:00,X_Plots,0.254,Water_Input,mm
2011-12-22 11:00:00,X_Plots,0.254,Water_Input,mm
2012-01-16 04:20:00,X_Plots,0.508,Water_Input,mm
2012-01-16 04:40:00,X_Plots,0.254,Water_Input,mm
2012-01-16 05:00:00,X_Plots,2.794,Water_Input,mm
2012-01-16 05:20:00,X_Plots,1.524,Water_Input,mm
2012-01-16 05:40:00,X_Plots,1.27,Water_Input,mm
2012-01-16 06:00:00,X_Plots,0.254,Water_Input,mm
2012-01-16 07:00:00,X_Plots,0.254,Water_Input,mm
2012-01-16 07:20:00,X_Plots,0.508,Water_Input,mm
2012-01-16 07:40:00,X_Plots,0.254,Water_Input,mm
2012-01-16 17:40:00,X_Plots,0.254,Water_Input,mm
2012-01-17 08:40:00,X_Plots,0.254,Water_Input,mm
2012-01-19 16:40:00,X_Plots,0.254,Water_Input,mm
2012-01-21 11:40:00,X_Plots,0.254,Water_Input,mm
2012-01-21 12:20:00,X_Plots,0.254,Water_Input,mm
2012-01-21 13:00:00,X_Plots,0.254,Water_Input,mm
2012-01-21 13:20:00,X_Plots,0.508,Water_Input,mm
2012-01-21 13:40:00,X_Plots,0.254,Water_Input,mm
2012-01-21 14:00:00,X_Plots,0.254,Water_Input,mm
2012-01-21 14:20:00,X_Plots,1.016,Water_Input,mm
2012-01-21 14:40:00,X_Plots,1.016,Water_Input,mm
2012-01-21 15:00:00,X_Plots,1.524,Water_Input,mm
2012-01-21 15:20:00,X_Plots,1.016,Water_Input,mm
2012-01-21 15:40:00,X_Plots,0.762,Water_Input,mm
2012-01-21 16:00:00,X_Plots,1.27,Water_Input,mm
2012-01-21 16:20:00,X_Plots,0.508,Water_Input,mm
2012-01-21 16:40:00,X_Plots,0.762,Water_Input,mm
2012-01-21 17:00:00,X_Plots,0.254,Water_Input,mm
2012-01-21 17:20:00,X_Plots,0.508,Water_Input,mm
2012-01-21 18:00:00,X_Plots,0.508,Water_Input,mm
2012-01-21 18:20:00,X_Plots,0.508,Water_Input,mm
2012-01-21 18:40:00,X_Plots,0.762,Water_Input,mm
2012-01-23 10:20:00,X_Plots,0.254,Water_Input,mm
2012-01-23 16:20:00,X_Plots,0.508,Water_Input,mm
2012-01-23 16:40:00,X_Plots,0.254,Water_Input,mm
2012-01-23 17:00:00,X_Plots,0.254,Water_Input,mm
2012-01-23 17:20:00,X_Plots,0.254,Water_Input,mm
2012-01-23 17:40:00,X_Plots,0.254,Water_Input,mm
2012-01-23 18:00:00,X_Plots,0.254,Water_Input,mm
2012-01-23 18:40:00,X_Plots,0.254,Water_Input,mm
2012-01-23 19:00:00,X_Plots,0.508,Water_Input,mm
2012-01-23 19:20:00,X_Plots,0.254,Water_Input,mm
2012-01-23 19:40:00,X_Plots,0.254,Water_Input,mm
2012-01-23 20:00:00,X_Plots,0.508,Water_Input,mm
2012-01-23 20:20:00,X_Plots,1.016,Water_Input,mm
2012-01-23 20:40:00,X_Plots,0.762,Water_Input,mm
2012-01-23 21:00:00,X_Plots,0.254,Water_Input,mm
2012-01-23 21:40:00,X_Plots,0.508,Water_Input,mm
2012-01-24 07:20:00,X_Plots,0.254,Water_Input,mm
2012-02-02 15:20:00,X_Plots,0.254,Water_Input,mm
2012-02-11 15:20:00,X_Plots,0.254,Water_Input,mm
2012-02-13 19:20:00,X_Plots,0.762,Water_Input,mm
2012-02-13 20:40:00,X_Plots,0.254,Water_Input,mm
2012-02-15 21:20:00,X_Plots,1.778,Water_Input,mm
2012-02-15 21:40:00,X_Plots,3.048,Water_Input,mm
2012-02-15 22:00:00,X_Plots,2.794,Water_Input,mm
2012-02-15 22:20:00,X_Plots,0.508,Water_Input,mm
2012-02-15 22:40:00,X_Plots,0.254,Water_Input,mm
2012-02-15 23:00:00,X_Plots,0.508,Water_Input,mm
2012-02-15 23:20:00,X_Plots,0.254,Water_Input,mm
2012-02-15 23:40:00,X_Plots,0.254,Water_Input,mm
2012-02-16 00:00:00,X_Plots,0.508,Water_Input,mm
2012-02-16 00:20:00,X_Plots,0.762,Water_Input,mm
2012-02-16 00:40:00,X_Plots,0.762,Water_Input,mm
2012-02-16 01:00:00,X_Plots,0.762,Water_Input,mm
2012-02-16 01:20:00,X_Plots,0.254,Water_Input,mm
2012-02-27 14:00:00,X_Plots,0.254,Water_Input,mm
2012-02-27 15:20:00,X_Plots,0.254,Water_Input,mm
2012-02-27 21:40:00,X_Plots,0.508,Water_Input,mm
2012-02-27 22:00:00,X_Plots,0.508,Water_Input,mm
2012-02-27 23:00:00,X_Plots,1.016,Water_Input,mm
2012-02-27 23:20:00,X_Plots,0.508,Water_Input,mm
2012-02-27 23:40:00,X_Plots,0.762,Water_Input,mm
2012-02-28 00:00:00,X_Plots,0.762,Water_Input,mm
2012-02-28 00:20:00,X_Plots,1.016,Water_Input,mm
2012-02-28 00:40:00,X_Plots,0.762,Water_Input,mm
2012-02-28 01:00:00,X_Plots,0.254,Water_Input,mm
2012-02-28 01:20:00,X_Plots,0.508,Water_Input,mm
2012-02-28 02:20:00,X_Plots,2.032,Water_Input,mm
2012-02-28 02:40:00,X_Plots,0.508,Water_Input,mm
2012-02-28 03:20:00,X_Plots,0.254,Water_Input,mm
2012-02-28 04:00:00,X_Plots,1.778,Water_Input,mm
2012-02-28 04:20:00,X_Plots,0.762,Water_Input,mm
2012-02-28 05:20:00,X_Plots,0.254,Water_Input,mm
2012-03-17 17:40:00,X_Plots,1.778,Water_Input,mm
2012-03-17 18:20:00,X_Plots,0.254,Water_Input,mm
2012-04-11 21:20:00,X_Plots,0.254,Water_Input,mm
2012-04-11 22:20:00,X_Plots,0.254,Water_Input,mm
2012-05-01 09:20:00,X_Plots,0.508,Water_Input,mm
2012-05-01 09:40:00,X_Plots,0.254,Water_Input,mm
2012-05-01 21:00:00,X_Plots,0.254,Water_Input,mm
2012-05-01 23:00:00,X_Plots,0.254,Water_Input,mm
2010-07-06 13:40:00,R_Plots,0.254,Water_Input,mm
2010-07-06 14:20:00,R_Plots,0.254,Water_Input,mm
2010-07-06 15:40:00,R_Plots,0.254,Water_Input,mm
2010-07-06 16:40:00,R_Plots,0.254,Water_Input,mm
2010-07-07 12:40:00,R_Plots,0.254,Water_Input,mm
2010-07-16 01:00:00,R_Plots,0.254,Water_Input,mm
2010-07-16 01:20:00,R_Plots,0.508,Water_Input,mm
2010-09-08 15:20:00,R_Plots,0.254,Water_Input,mm
2010-09-08 17:00:00,R_Plots,0.254,Water_Input,mm
2010-09-08 22:20:00,R_Plots,0.254,Water_Input,mm
2010-10-04 12:00:00,R_Plots,0.254,Water_Input,mm
2010-10-04 16:20:00,R_Plots,0.254,Water_Input,mm
2010-10-04 17:00:00,R_Plots,0.254,Water_Input,mm
2010-10-04 17:20:00,R_Plots,0.254,Water_Input,mm
2010-10-04 17:40:00,R_Plots,0.254,Water_Input,mm
2010-10-04 18:00:00,R_Plots,0.254,Water_Input,mm
2010-10-04 18:20:00,R_Plots,0.254,Water_Input,mm
2010-10-04 18:40:00,R_Plots,0.254,Water_Input,mm
2010-10-04 19:20:00,R_Plots,0.254,Water_Input,mm
2010-10-04 20:20:00,R_Plots,0.254,Water_Input,mm
2010-10-04 20:40:00,R_Plots,0.254,Water_Input,mm
2010-10-04 21:00:00,R_Plots,0.254,Water_Input,mm
2010-10-04 21:20:00,R_Plots,0.508,Water_Input,mm
2010-10-04 21:40:00,R_Plots,0.508,Water_Input,mm
2010-10-04 22:00:00,R_Plots,0.508,Water_Input,mm
2010-10-04 22:20:00,R_Plots,0.254,Water_Input,mm
2010-10-05 00:40:00,R_Plots,0.254,Water_Input,mm
2010-10-05 07:20:00,R_Plots,0.254,Water_Input,mm
2010-10-05 22:20:00,R_Plots,0.254,Water_Input,mm
2010-10-06 00:00:00,R_Plots,0.254,Water_Input,mm
2010-10-06 02:20:00,R_Plots,0.508,Water_Input,mm
2010-10-06 13:00:00,R_Plots,0.254,Water_Input,mm
2010-10-06 14:00:00,R_Plots,0.254,Water_Input,mm
2010-10-06 14:40:00,R_Plots,0.254,Water_Input,mm
2010-10-06 15:40:00,R_Plots,0.254,Water_Input,mm
2010-10-06 16:00:00,R_Plots,0.508,Water_Input,mm
2010-10-06 16:20:00,R_Plots,0.508,Water_Input,mm
2010-10-06 16:40:00,R_Plots,0.254,Water_Input,mm
2010-10-06 17:00:00,R_Plots,0.508,Water_Input,mm
2010-10-06 17:20:00,R_Plots,0.762,Water_Input,mm
2010-10-06 17:40:00,R_Plots,0.508,Water_Input,mm
2010-10-06 19:00:00,R_Plots,0.254,Water_Input,mm
2010-10-06 20:20:00,R_Plots,1.27,Water_Input,mm
2010-10-06 20:40:00,R_Plots,0.254,Water_Input,mm
2010-10-16 06:20:00,R_Plots,0.254,Water_Input,mm
2010-10-16 08:20:00,R_Plots,0.254,Water_Input,mm
2010-10-16 11:40:00,R_Plots,0.254,Water_Input,mm
2010-10-16 13:40:00,R_Plots,0.254,Water_Input,mm
2010-10-16 15:20:00,R_Plots,0.254,Water_Input,mm
2010-10-17 03:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 04:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 05:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 06:20:00,R_Plots,0.254,Water_Input,mm
2010-10-17 07:20:00,R_Plots,0.254,Water_Input,mm
2010-10-17 08:00:00,R_Plots,0.254,Water_Input,mm
2010-10-17 11:20:00,R_Plots,0.254,Water_Input,mm
2010-10-17 15:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 18:20:00,R_Plots,0.254,Water_Input,mm
2010-10-17 18:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 19:20:00,R_Plots,0.254,Water_Input,mm
2010-10-17 19:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 20:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 21:00:00,R_Plots,0.254,Water_Input,mm
2010-10-17 22:20:00,R_Plots,0.254,Water_Input,mm
2010-10-17 22:40:00,R_Plots,0.254,Water_Input,mm
2010-10-17 23:20:00,R_Plots,0.508,Water_Input,mm
2010-10-17 23:40:00,R_Plots,0.254,Water_Input,mm
2010-10-18 00:00:00,R_Plots,0.254,Water_Input,mm
2010-10-18 00:40:00,R_Plots,0.254,Water_Input,mm
2010-10-18 01:00:00,R_Plots,0.254,Water_Input,mm
2010-10-18 04:00:00,R_Plots,0.254,Water_Input,mm
2010-10-18 11:40:00,R_Plots,0.254,Water_Input,mm
2010-10-18 13:20:00,R_Plots,0.254,Water_Input,mm
2010-10-18 14:20:00,R_Plots,0.254,Water_Input,mm
2010-10-18 21:40:00,R_Plots,0.254,Water_Input,mm
2010-10-18 22:00:00,R_Plots,0.254,Water_Input,mm
2010-10-18 22:20:00,R_Plots,0.254,Water_Input,mm
2010-10-18 22:40:00,R_Plots,0.254,Water_Input,mm
2010-10-18 23:40:00,R_Plots,0.254,Water_Input,mm
2010-10-19 00:40:00,R_Plots,0.254,Water_Input,mm
2010-10-19 04:20:00,R_Plots,0.254,Water_Input,mm
2010-10-19 13:00:00,R_Plots,0.254,Water_Input,mm
